User-ID,Age,total_ratings,explicit_ratings,avg_rating,rating_std,unique_books,author_diversity,avg_book_year,recency_score,explicit_ratio,exploration_score,tags,book_history,review_history
134137,27.0,14.0,5.0,3.5714285714285716,4.972451580988469,14.0,0.9285714285714286,1996.2857142857142,27.71428571428578,0.35714285714285715,0.4668437817653564,Fiction|Self-Help|Literary,0142000205|0312240910|0440414121|0446606383|0517073692|0517590921|0517595338|0553801341|0671568175|068485080X|0684859777|0786889020|0809463121|0894864025,"[0, 0, 0, 10, 0, 0, 10, 0, 10, 0, 0, 0, 10, 10]"
134171,39.0,5.0,1.0,2.0,4.47213595499958,5.0,1.0,1998.4,25.59999999999991,0.2,0.552786404500042,Fiction|Literary|Family Life,006092988X|0142001740|0380820293|0679410325|1558745157,"[0, 0, 0, 0, 10]"
134184,,5.0,0.0,0.0,0.0,5.0,0.8,2001.8,22.200000000000045,0.0,0.8,Fiction|Romance|Suspense,0373218540|0425178579|0440236819|0446611611|0553581554,"[0, 0, 0, 0, 0]"
134225,25.0,21.0,5.0,2.0,3.8078865529319543,21.0,0.9047619047619048,1991.0,33.0,0.23809523809523808,0.560238835687109,Fiction|Literary|Biography & Autobiography,0140441654|0156711427|0345350499|0375753834|0393317552|044651862X|0446519081|0446672211|0451454243|0451519841|0451523326|0553212583|0553278355|0670910236|0679735909|0679746048|0684803356|068484477X|0743245520|0786867906|0804114323,"[0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 10, 0, 0, 0, 5, 10, 0]"
134240,,13.0,1.0,0.6923076923076923,2.4961508830135313,13.0,0.6153846153846154,1999.3846153846155,24.615384615384528,0.07692307692307693,0.4617753302760904,Fiction|Romance|Contemporary,0345453816|0373218400|0380767589|0380767635|0380769557|0380775840|0380789876|0380790912|0380795558|0380808307|0380818760|071814385X|1551669226,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9]"
134247,26.0,147.0,13.0,0.7006802721088435,2.2767886720879194,147.0,0.46258503401360546,1998.1632653061224,25.836734693877588,0.08843537414965986,0.3572641974816473,Fiction|Thrillers|Mystery & Detective,0061012491|0061013315|0061030635|0061030643|0061057541|0061092045|0312952813|0312955006|0312958455|0312963297|0316690619|0345378490|0345380193|0345384350|0345391055|0345395069|034540288X|0345413865|0345413873|0345413881|034541389X|0345413903|0345422538|0345426258|0345434781|0380730081|0380730820|0380731592|0380786680|0380786699|0380793547|0385479565|0385492081|0425121631|0425132048|0425137562|0425141233|0425144372|0425145638|0425146413|0425152898|0425157539|042516019X|0425163385|0425163865|0425165701|0425168298|0425170349|0425174271|0425178765|0425179885|0425182878|0425189864|0440206154|0440214041|0440220440|0440220459|0440220602|0440221471|0440222702|0440224675|0440225450|0440225701|0440236673|0440236703|0440236738|044023722X|0440237262|0440241073|0446354732|0446364193|0446364800|0446378445|0446600466|0446601241|0446602612|0446602620|0446603589|0446603716|0446603856|0446604534|0446604801|0446604844|0446605484|0446606243|0446606383|0446607274|0446607657|0446607711|0446608815|0446608890|0446609323|0446610038|044661064X|0446611778|0446612510|0446612731|0446667900|0451178017|0451180410|0451180429|0451183665|0451184785|0451188454|0451188489|0451190149|0451190157|0451200101|0451409957|0451410130|051512558X|0515126489|0515135283|0517077744|0553295772|0553299506|0553375067|0553560204|055356451X|0553568701|0553569031|0553569619|0553569783|0553572202|0553572326|0553574086|0553576666|0553579835|0553581503|0553582143|0671023187|0671023209|0671024094|0671026011|0671038443|0671042262|0671709607|0671742949|0671758896|0679732411|0743437802|0786889543|0786889551|0804107491|0812571983|0886776481|1551665379,"[0, 8, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 9, 0, 0, 0, 0, 9, 8, 0, 0, 9, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 5, 0, 0, 0, 0, 0, 0, 0, 8, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
134264,,17.0,9.0,4.0588235294117645,4.084583642112347,17.0,1.0,1995.235294117647,28.764705882352928,0.5294117647058824,0.5915416357887653,Fiction|Action & Adventure|Thrillers,0061000175|0064471101|0345342968|0440224624|0440234743|0441006787|0441006949|0446310786|0449002411|0449005615|0515109908|0515129941|0553210793|0553280422|0553581279|067976402X|0842342702,"[0, 7, 10, 0, 0, 6, 8, 0, 7, 0, 7, 0, 0, 0, 6, 8, 10]"
134278,23.0,13.0,6.0,4.384615384615385,4.9588046533155135,13.0,0.9230769230769231,1991.6923076923076,32.30769230769238,0.46153846153846156,0.4653411089247218,Fiction|Classics|Literary,0061000175|0070212570|0140189645|0345342968|0345413350|0385504209|0393324761|0446310786|0553240749|0553278363|0812505042|0816707987|0816714630,"[0, 0, 8, 10, 0, 10, 0, 10, 10, 0, 0, 9, 0]"
134294,44.0,18.0,5.0,2.388888888888889,4.031331540189681,18.0,0.7777777777777778,1993.5555555555557,30.444444444444343,0.2777777777777778,0.46422976909635816,Fiction|Mystery & Detective|Romance,0061092614|0345388593|0345441788|038080719X|0440122090|0440216877|0449207439|0449221970|0451203771|0451209907|0515122734|0671415085|0671443283|067164257X|0671758896|0671829777|0671867091|067189109X,"[0, 0, 0, 0, 0, 0, 0, 10, 9, 0, 0, 0, 7, 10, 0, 0, 0, 7]"
134311,23.0,17.0,17.0,9.588235294117647,0.5072996561958923,17.0,0.6470588235294118,1997.5294117647059,26.470588235294144,1.0,0.6142335516579129,Fiction|Horror|Southern,0312986343|038531258X|039454689X|0440221471|044023722X|0440241073|0446606812|0451190491|0451190521|0451190548|0451190556|0451190564|0451190572|0743227441|0761129758|080411918X|1573229571,"[10, 9, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 9, 9, 10]"
134347,26.0,14.0,11.0,6.714285714285714,3.7092103955210947,14.0,0.9285714285714286,1995.857142857143,28.14285714285711,0.7857142857142857,0.5841447489873269,Fiction|Science Fiction|Media Tie-In,014230218X|0393310396|0441172717|0441478123|0451169514|0451179285|0525947647|0553262505|0671520032|067152044X|0671797042|0671880454|067188414X|1573221112,"[0, 8, 0, 10, 9, 8, 10, 9, 8, 8, 8, 8, 8, 0]"
134381,25.0,4.0,2.0,3.5,4.123105625617661,4.0,1.0,1993.5,30.5,0.5,0.587689437438234,Fiction|Literary|Women,0316284955|0375727345|0671452177|0871134799,"[6, 8, 0, 0]"
134403,18.0,12.0,12.0,8.833333333333334,1.0298573010888745,12.0,0.75,1990.4166666666667,33.58333333333326,1.0,0.6727607024183344,Fiction|Classics|Juvenile Fiction,0020199600|0060938455|0156528207|0345413350|0345413369|0440403278|0440998050|0553211668|0679441247|0679731148|0679736042|0679879269,"[9, 9, 10, 10, 10, 8, 9, 8, 7, 8, 8, 10]"
134419,34.0,5.0,3.0,4.6,4.219004621945797,5.0,1.0,1995.2,28.799999999999955,0.6,0.5780995378054203,Fiction|Literary|Sagas,031205436X|0385315236|0449217264|0671004107|0688162827,"[8, 8, 0, 7, 0]"
134434,25.0,58.0,47.0,5.637931034482759,2.91215405813604,58.0,0.7758620689655172,1996.3793103448277,27.620689655172328,0.8103448275862069,0.5499190816963416,Fiction|Literary|Thrillers,0060392452|0060929871|0140042598|0140154078|0140178139|0140293442|0151010633|0156027321|0156421178|0312282990|0312421273|0312924585|0316769509|0345339711|034536676X|0345387651|034544227X|0375703861|0385504209|0385720920|0393314804|0399501487|0439284031|0440213525|0440221471|0440224675|044023722X|0446532231|0451527747|0452281636|0553278223|0553580930|0679720227|0679723161|0679735771|0679742298|0679745688|0679781498|0684859335|0802132952|0802140122|0812505158|0812550706|0812550757|1573221937|1573228214|1573228583|1573229571|2070360024|2742739351|8433969978|8445071416|8466303316|8478884955|8478886451|8495501090|950491036X|9871138148,"[0, 7, 6, 8, 7, 7, 0, 7, 0, 8, 8, 7, 6, 6, 7, 8, 0, 0, 0, 8, 7, 0, 0, 5, 6, 8, 6, 7, 8, 3, 6, 7, 7, 8, 7, 8, 7, 6, 7, 6, 8, 7, 8, 6, 7, 0, 8, 9, 7, 0, 8, 7, 8, 7, 7, 5, 0, 6]"
134467,35.0,6.0,4.0,4.0,3.40587727318528,6.0,1.0,1999.0,25.0,0.6666666666666666,0.659412272681472,Fiction|Coming of Age|Short Stories (single author),0140293248|0312980140|0380805421|042511774X|0451457595|0804114609,"[4, 8, 5, 0, 7, 0]"
134483,,19.0,15.0,5.894736842105263,3.229976553786683,19.0,0.8947368421052632,1993.7894736842106,30.210526315789366,0.7894736842105263,0.6057389399243495,Fiction|Literary|Classics,0060152583|0060914653|0156787334|0156907399|038572179X|0440180295|0452260116|067091021X|0671694049|0679435204|068483376X|0684853523|0684871483|0802131867|0802132952|0890876517|1400034779|1559360615|1573221937,"[8, 7, 8, 0, 6, 0, 8, 8, 8, 8, 6, 7, 8, 6, 0, 0, 8, 9, 7]"
134508,55.0,14.0,13.0,7.857142857142857,2.537628901072897,14.0,0.2857142857142857,1997.0,27.0,0.9285714285714286,0.21321060282648865,Fiction|Mystery & Detective|Police Procedural,0312995423|042517736X|0553284363|0553287346|0553295608|0553561278|0553566040|0553572512|0553575090|0553575104|0553576089|0553582364|0671027360|0671027387,"[8, 7, 9, 9, 5, 9, 9, 9, 9, 9, 9, 9, 9, 0]"
134516,26.0,31.0,2.0,0.5161290322580645,2.0144638284489083,31.0,0.9354838709677419,1998.032258064516,25.9677419354839,0.06451612903225806,0.7470340289515537,Fiction|Literary|Humorous,0060173289|0060520507|0060976845|0061007129|0156027321|0312278586|0312924585|0312951426|0312976275|0330329286|0330330373|0345418778|0345422317|034544227X|0373250657|0380713802|0385335482|0385722206|0393318680|0451186362|0452281636|0452283868|0552998001|0553280341|0553582755|061328125X|0671689231|0679751521|0743225082|0767900383|0894801996,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0]"
134529,41.0,7.0,4.0,4.714285714285714,4.498677054212187,7.0,1.0,2002.2857142857142,21.71428571428578,0.5714285714285714,0.5501322945787812,Fiction|Literary|Political Science,006000438X|0060392452|0142001325|0156027321|043935806X|0452283442|0786817070,"[0, 7, 8, 8, 10, 0, 0]"
134556,28.0,24.0,19.0,6.708333333333333,3.7122496011784114,24.0,0.4166666666666667,1995.7916666666667,28.208333333333258,0.7916666666666666,0.26198959995089954,Fiction|Fantasy|Epic,0060927216|0060951303|0060951311|038070613X|0380708892|0380708906|0380717573|0380781042|0385504209|0441102670|0441104029|0441172695|0441172717|0441294677|0441328008|0553280589|1841721522|8420483532|8445071416|8478447229|8478884459|8478884955|8478886451|950491036X,"[0, 10, 0, 9, 9, 8, 7, 7, 8, 8, 8, 8, 8, 8, 8, 0, 0, 5, 10, 0, 10, 10, 10, 10]"
134596,39.0,6.0,4.0,5.5,4.277849927241488,6.0,1.0,2001.0,23.0,0.6666666666666666,0.5722150072758512,Fiction|Biography & Autobiography|Psychological,0345413903|0451192249|0671017063|0671034677|0767915054|156025355X,"[8, 8, 0, 9, 8, 0]"
134630,,6.0,5.0,6.5,3.271085446759225,6.0,1.0,1998.0,26.0,0.8333333333333334,0.6728914553240775,Fiction|Thrillers|Mystery & Detective,0345417623|038081093X|0425172996|0446606324|0446608815|0553284118,"[8, 8, 9, 7, 0, 7]"
134641,48.0,11.0,5.0,2.727272727272727,3.4667249412351446,11.0,0.8181818181818182,1996.3636363636363,27.63636363636374,0.45454545454545453,0.5345406866262155,Fiction|Mystery & Detective|Literary,0142001740|0380726262|0399134409|0440204739|044651862X|0446519081|0446523089|0446671223|055356921X|1400031354|1883642434,"[9, 4, 8, 0, 4, 0, 5, 0, 0, 0, 0]"
134663,21.0,2.0,1.0,5.0,7.0710678118654755,2.0,1.0,1996.0,28.0,0.5,0.2928932188134524,BRITISH AND IRISH FICTION (FICTIONAL WORKS BY ONE AUTHOR)|ENGLAND_FICTION|WESSEX (ENGLAND)_FICTION,0140431314|0140620869,"[0, 10]"
134684,28.0,13.0,8.0,4.846153846153846,4.058861783106068,13.0,0.6923076923076923,1999.0,25.0,0.6153846153846154,0.4113095688618876,Fiction|Thrillers|Suspense,0061094110|0345450892|0380717018|0399142851|0425154092|042516098X|0425169863|0425172546|0425180638|0440226430|0446611085|0688163165|0767907817,"[0, 0, 8, 0, 8, 8, 9, 0, 9, 6, 7, 0, 8]"
134694,42.0,14.0,6.0,3.4285714285714284,4.38027546928423,14.0,0.7142857142857143,1995.357142857143,28.64285714285711,0.42857142857142855,0.4014088950511264,Fiction|Horror|Mystery & Detective,0060192895|0061093084|0151008116|0312970234|034538430X|0380973650|0399138749|0425092178|0451190572|0515095826|0553106643|0671612689|0679425268|0679435328,"[0, 10, 0, 5, 0, 8, 0, 10, 5, 0, 0, 10, 0, 0]"
134705,29.0,5.0,2.0,3.8,5.215361924162119,5.0,1.0,1999.6,24.40000000000009,0.4,0.47846380758378815,Fiction|Action & Adventure|Science Fiction,0151008116|0345404475|0345443020|0385495439|059035342X,"[10, 0, 0, 0, 9]"
134732,55.0,9.0,5.0,4.222222222222222,4.1466184348749096,9.0,0.7777777777777778,2001.3333333333333,22.666666666666742,0.5555555555555556,0.4552630106208404,Fiction|Mystery & Detective|Historical,0385721358|0393315606|0451186923|0452283973|0452284937|0812971043|1400031354|1400031362|1400034779,"[8, 9, 8, 8, 0, 0, 0, 0, 5]"
134761,26.0,26.0,14.0,4.038461538461538,4.074120952851246,26.0,0.5384615384615384,1995.923076923077,28.076923076923094,0.5384615384615384,0.31908579484647137,Fiction|Fantasy|Mystery & Detective,0345330129|0345337662|0345353730|0380755467|0385488440|0425104346|0425124347|0440201969|0441748600|0441810764|0446600466|0446610038|0446611212|0449130703|0449211827|0451160525|0451163524|0451173317|0451180232|0451194861|0553582747|0671004530|067102423X|0671034022|0679419454|0743204840,"[0, 0, 0, 7, 0, 0, 7, 0, 0, 0, 7, 8, 8, 5, 0, 10, 10, 10, 5, 5, 10, 8, 0, 5, 0, 0]"
134784,27.0,30.0,9.0,2.433333333333333,3.8388516003090554,30.0,0.8666666666666667,1996.3666666666666,27.63333333333344,0.3,0.5339661946398818,Fiction|Literary|FICTION_FAMILY LIFE_GENERAL,0060915153|0060921145|0060930535|0140099832|0316316962|0316666343|0345359925|0374281602|0375401156|0375726403|0385484518|0399522115|0425136981|0440224705|0446604658|0553076256|0553096834|0670868361|067088796X|0671041789|067179227X|0679432965|0679723137|0684853507|0684862719|0743420373|076790382X|0802132758|080410753X|0971880107,"[5, 0, 0, 0, 9, 0, 0, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 9, 9, 0, 0, 8, 9, 0, 8, 0, 0, 0, 0, 0]"
134797,,147.0,56.0,3.068027210884354,4.1025549405645245,147.0,0.6870748299319728,1999.843537414966,24.156462585033978,0.38095238095238093,0.4051986061244782,Fiction|Romance|Historical,0060002050|0060391626|0060584750|0061040347|0061041742|0061097667|0142002267|0156006529|0312266332|0312980159|0316089699|0316602051|0316603287|0316666343|0316690619|0316788228|0345386132|0345413881|0345413903|0345422384|0345422511|0345433491|0345434471|034544003X|0345440765|0345450736|0345452569|0345459202|0373834365|0373834691|0373835124|0374281602|0375502238|0375703055|0375756981|038076654X|0380811987|0380974061|0380975068|0385318073|0385491026|038550120X|0385504209|0395363179|0399137734|042518286X|042518384X|044021145X|0440224837|0440224845|0440234743|0440234816|0440235162|044023722X|0440237300|0441338518|044166251X|0446519790|0446531332|0446606189|0446606812|0446606944|044661078X|0446613843|0449006530|0449147738|0449148378|0449149099|0449149676|0449225151|0451203593|0451203771|0451207947|0451211014|051511605X|0515119385|051511992X|0515120456|0515124214|0515124621|0515129232|0515130974|0515132292|0553107380|0553265741|0553563521|0553569414|0553572997|0553573225|0553576089|055358099X|0553582658|0553583956|0553584014|0553584049|0553801279|0553802542|0671014196|0671028383|067103619X|0671040588|0671041789|0671523686|0679454497|0684849216|0743202562|0743204700|0743221990|074322423X|0743411250|0743411269|0743418166|0743428625|0743437136|0743448642|0743453476|0743456173|0743456181|0743457935|0743469844|0767905180|0802138594|080505622X|0805059555|0812522397|0812524802|0812544420|0812571118|0821766570|082177512X|0842321934|0842329129|0842329218|1551665301|1551666537|1551666898|1551666901|1551667002|1551667193|1551668807|1551668912|1551668998|1551669099|1551669234|1551669293|1551669447|1573222267,"[8, 0, 0, 0, 9, 0, 0, 0, 0, 4, 9, 0, 10, 10, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 6, 4, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 7, 0, 8, 0, 9, 0, 3, 7, 0, 0, 5, 8, 10, 0, 0, 10, 0, 10, 10, 0, 10, 0, 0, 0, 8, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 9, 0, 9, 8, 9, 0, 9, 0, 0, 4, 8, 0, 4, 10, 0, 0, 0, 9, 0, 0, 0, 0, 10, 0, 0, 0, 0, 7, 5, 0, 0, 10, 0, 9, 0, 0, 0, 0, 9, 0, 0, 10, 5, 0, 10, 7, 6, 9, 8, 7, 6, 0, 9, 7, 9, 0, 8, 0, 0]"
134835,,6.0,3.0,4.0,4.381780460041329,6.0,0.8333333333333334,1993.6666666666667,30.333333333333258,0.5,0.4681849616632226,Fiction|FICTION_GENERAL|Literary,0060981180|0142000205|0449219232|0553274503|0671510053|0684852225,"[0, 0, 8, 0, 8, 8]"
134837,28.0,40.0,17.0,2.975,3.7036883902817332,40.0,0.775,1994.075,29.924999999999955,0.425,0.4879641497531657,Fiction|Classics|Literary,0060173289|0140278826|0140430113|0140430423|0140434186|014062080X|0140622179|0141301058|0156528207|0374266441|0440206154|0440214041|044651652X|0446608815|0446611611|0446612731|0517542099|0553210793|0553278355|059035342X|0679429220|0679433740|0684872153|0802150241|080410753X|0842329161|0842329218|0842329242|0842329250|0842329277|0842329293|0842332286|0842332294|0842342702|0891075275|0893753564|0916441822|0971880107|1573225517|1573228583,"[0, 5, 9, 5, 9, 6, 8, 0, 10, 4, 8, 0, 7, 0, 9, 0, 0, 0, 0, 0, 0, 0, 5, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 8, 6, 0, 0, 5]"
134841,,5.0,2.0,1.6,2.302172886644268,5.0,1.0,1994.0,30.0,0.4,0.7697827113355732,Fiction|Literature & Fiction|Classics,0345342968|0440209803|0440221471|0671010085|0679452354,"[0, 3, 0, 5, 0]"
134863,,7.0,6.0,6.714285714285714,3.0394235042348474,7.0,1.0,2000.142857142857,23.85714285714289,0.8571428571428571,0.6960576495765153,Fiction|Suspense|Thrillers,014100018X|0312980159|0440234743|0451204301|0515132187|0671004530|1878424114,"[7, 0, 8, 8, 9, 8, 7]"
134869,,43.0,0.0,0.0,0.0,43.0,0.813953488372093,1994.093023255814,29.906976744186068,0.0,0.813953488372093,Fiction|Romance|Historical,006016848X|0060915153|0060919833|0060927941|0060975857|0201517205|0312954786|0316899984|0373708130|0380005255|0380771705|0380793342|038079828X|0385310684|0395510104|0399140204|0425097722|0440211484|0446524131|0446601241|0446605484|0446605859|044990024X|0451188616|0451402383|0452264464|0515110744|0515113514|0515130923|0553096060|0553285947|0553569406|0671004131|0671702505|0671728571|0671744216|0679724257|0684801280|0684835819|0743411544|1551666219|1558744606|1558746587,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
134884,,14.0,2.0,1.2857142857142858,3.2916811563644544,14.0,0.2857142857142857,1996.7857142857142,27.21428571428578,0.14285714285714285,0.1916662526753013,Self-Help|Religion|Health & Fitness,006016848X|0152164502|0446516538|0446517984|1558744029|1558744150|1558744606|1558744630|1558745017|1558745629|1558746099|1558746226|1558746463|1558746587,"[8, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
134900,39.0,10.0,7.0,5.0,3.711842908553348,10.0,1.0,1997.3,26.700000000000045,0.7,0.6288157091446652,Fiction|Humor|Family Life,0060177888|0316601950|0380973545|038531695X|044651862X|0446601640|0446671223|0446672211|0451186362|0671021001,"[9, 5, 5, 7, 8, 0, 0, 9, 0, 7]"
134921,,5.0,1.0,1.6,3.5777087639996643,5.0,1.0,1998.2,25.799999999999955,0.2,0.6422291236000336,Fiction|Humorous|Historical,0385481969|0385720955|0449910237|0451166892|1573229571,"[0, 8, 0, 0, 0]"
134948,43.0,20.0,5.0,1.45,2.87411313552363,20.0,0.9,1994.45,29.549999999999955,0.25,0.6413298178028732,Fiction|Romance|Historical,0060930535|0061057894|0312910517|0345438329|0345452062|0380756234|0380817624|0395669588|0399137807|0440124344|0440235596|0515090166|0515090654|0515123471|0525945938|0553272055|0671042572|067168972X|0671701231|0671727583,"[0, 0, 0, 9, 0, 0, 0, 2, 0, 0, 0, 0, 5, 8, 5, 0, 0, 0, 0, 0]"
134986,,6.0,4.0,5.666666666666667,4.501851470969102,6.0,1.0,2001.8333333333333,22.166666666666742,0.6666666666666666,0.5498148529030897,Fiction|Literary|Historical,0142001821|0375507507|0385503954|0449003787|0743411331|0786868716,"[7, 9, 10, 0, 8, 0]"
135043,,17.0,16.0,9.176470588235293,2.429899537986269,17.0,0.8823529411764706,1999.2941176470588,24.705882352941217,0.9411764705882353,0.6679500407659175,Fiction|Mystery & Detective|Thrillers,0142001740|031225346X|0316603570|0399143904|0399144412|0399145885|0399146725|039914787X|0446519790|0525945636|0553109839|0553563521|0671024094|0679444815|0679450432|068480297X|0684835983,"[10, 10, 10, 8, 9, 10, 10, 10, 0, 10, 10, 10, 10, 10, 10, 10, 9]"
